Date/Time,Unit,Value
2011-04-19 2:32,C,9.5
2011-04-19 3:32,C,9.5
2011-04-19 4:32,C,9
2011-04-19 5:32,C,9.5
2011-04-19 6:32,C,9.5
2011-04-19 7:32,C,9.5
2011-04-19 8:32,C,9.5
2011-04-19 9:32,C,9.5
2011-04-19 10:32,C,9.5
2011-04-19 11:32,C,9.5
2011-04-19 12:32,C,9.5
2011-04-19 13:32,C,9.5
2011-04-19 14:32,C,10
2011-04-19 15:32,C,10
2011-04-19 16:32,C,10
2011-04-19 17:32,C,9.5
2011-04-19 18:32,C,9.5
2011-04-19 19:32,C,9.5
2011-04-19 20:32,C,9.5
2011-04-19 21:32,C,9.5
2011-04-19 22:32,C,9.5
2011-04-19 23:32,C,9.5
2012-04-19 0:32,C,9.5
2012-04-19 1:32,C,9.5
2012-04-19 2:32,C,9.5
2012-04-19 3:32,C,9.5
2012-04-19 4:32,C,9.5
2012-04-19 5:32,C,9
2012-04-19 6:32,C,9.5
2012-04-19 7:32,C,9.5
2012-04-19 8:32,C,9.5
2012-04-19 9:32,C,9.5
2012-04-19 10:32,C,9.5
2012-04-19 11:32,C,10
2012-04-19 12:32,C,10.5
2012-04-19 13:32,C,10.5
2012-04-19 14:32,C,11
2012-04-19 15:32,C,11.5
2012-04-19 16:32,C,16.5
2012-04-19 17:32,C,13.5
2012-04-19 18:32,C,11.5
2012-04-19 19:32,C,11
2012-04-19 20:32,C,10.5
2012-04-19 21:32,C,10.5
2012-04-19 22:32,C,10
2012-04-19 23:32,C,9.5
2013-04-19 0:32,C,9.5
2013-04-19 1:32,C,9.5
2013-04-19 2:32,C,9.5
2013-04-19 3:32,C,9.5
2013-04-19 4:32,C,9.5
2013-04-19 5:32,C,9.5
2013-04-19 6:32,C,9.5
2013-04-19 7:32,C,9.5
2013-04-19 8:32,C,9.5
2013-04-19 9:32,C,9.5
2013-04-19 10:32,C,9.5
2013-04-19 11:32,C,9.5
2013-04-19 12:32,C,9.5
2013-04-19 13:32,C,9.5
2013-04-19 14:32,C,9.5
2013-04-19 15:32,C,10
2013-04-19 16:32,C,10
2013-04-19 17:32,C,10.5
2013-04-19 18:32,C,10
2013-04-19 19:32,C,10
2013-04-19 20:32,C,9.5
2013-04-19 21:32,C,9.5
2013-04-19 22:32,C,9.5
2013-04-19 23:32,C,9.5
2014-04-19 0:32,C,9.5
2014-04-19 1:32,C,9
2014-04-19 2:32,C,9
2014-04-19 3:32,C,9
2014-04-19 4:32,C,9
2014-04-19 5:32,C,9
2014-04-19 6:32,C,9
2014-04-19 7:32,C,9
2014-04-19 8:32,C,9
2014-04-19 9:32,C,9
2014-04-19 10:32,C,9.5
2014-04-19 11:32,C,9.5
2014-04-19 12:32,C,9.5
2014-04-19 13:32,C,9.5
2014-04-19 14:32,C,9.5
2014-04-19 15:32,C,10
2014-04-19 16:32,C,10
2014-04-19 17:32,C,10.5
2014-04-19 18:32,C,10.5
2014-04-19 19:32,C,10
2014-04-19 20:32,C,10
2014-04-19 21:32,C,10
2014-04-19 22:32,C,9.5
2014-04-19 23:32,C,9.5
2015-04-19 0:32,C,9.5
2015-04-19 1:32,C,9.5
2015-04-19 2:32,C,9.5
2015-04-19 3:32,C,9.5
2015-04-19 4:32,C,9.5
2015-04-19 5:32,C,9.5
2015-04-19 6:32,C,9.5
2015-04-19 7:32,C,9.5
2015-04-19 8:32,C,9.5
2015-04-19 9:32,C,9.5
2015-04-19 10:32,C,9.5
2015-04-19 11:32,C,9.5
2015-04-19 12:32,C,10
2015-04-19 13:32,C,10
2015-04-19 14:32,C,10
2015-04-19 15:32,C,10
2015-04-19 16:32,C,10
2015-04-19 17:32,C,10
2015-04-19 18:32,C,10.5
2015-04-19 19:32,C,11
2015-04-19 20:32,C,10.5
2015-04-19 21:32,C,10.5
2015-04-19 22:32,C,10
2015-04-19 23:32,C,10
2016-04-19 0:32,C,10
2016-04-19 1:32,C,9.5
2016-04-19 2:32,C,9.5
2016-04-19 3:32,C,9.5
2016-04-19 4:32,C,9.5
2016-04-19 5:32,C,9.5
2016-04-19 6:32,C,9.5
2016-04-19 7:32,C,9.5
2016-04-19 8:32,C,9.5
2016-04-19 9:32,C,9.5
2016-04-19 10:32,C,9.5
2016-04-19 11:32,C,10
2016-04-19 12:32,C,10
2016-04-19 13:32,C,10
2016-04-19 14:32,C,10
2016-04-19 15:32,C,10
2016-04-19 16:32,C,9.5
2016-04-19 17:32,C,9.5
2016-04-19 18:32,C,9.5
2016-04-19 19:32,C,10
2016-04-19 20:32,C,10
2016-04-19 21:32,C,9.5
2016-04-19 22:32,C,9.5
2016-04-19 23:32,C,9.5
2017-04-19 0:32,C,9.5
2017-04-19 1:32,C,9.5
2017-04-19 2:32,C,9
2017-04-19 3:32,C,9
2017-04-19 4:32,C,9
2017-04-19 5:32,C,9
2017-04-19 6:32,C,9
2017-04-19 7:32,C,9
2017-04-19 8:32,C,9
2017-04-19 9:32,C,9
2017-04-19 10:32,C,9.5
2017-04-19 11:32,C,9.5
2017-04-19 12:32,C,9.5
2017-04-19 13:32,C,9.5
2017-04-19 14:32,C,9.5
2017-04-19 15:32,C,9.5
2017-04-19 16:32,C,9.5
2017-04-19 17:32,C,9.5
2017-04-19 18:32,C,9.5
2017-04-19 19:32,C,9.5
2017-04-19 20:32,C,9.5
2017-04-19 21:32,C,9.5
2017-04-19 22:32,C,9.5
2017-04-19 23:32,C,9.5
2018-04-19 0:32,C,9.5
2018-04-19 1:32,C,9.5
2018-04-19 2:32,C,9.5
2018-04-19 3:32,C,9.5
2018-04-19 4:32,C,9
2018-04-19 5:32,C,9.5
2018-04-19 6:32,C,9.5
2018-04-19 7:32,C,9.5
2018-04-19 8:32,C,9.5
2018-04-19 9:32,C,9.5
2018-04-19 10:32,C,9.5
2018-04-19 11:32,C,9.5
2018-04-19 12:32,C,9.5
2018-04-19 13:32,C,9.5
2018-04-19 14:32,C,9.5
2018-04-19 15:32,C,9.5
2018-04-19 16:32,C,9.5
2018-04-19 17:32,C,9.5
2018-04-19 18:32,C,9.5
2018-04-19 19:32,C,9.5
2018-04-19 20:32,C,9.5
2018-04-19 21:32,C,9.5
2018-04-19 22:32,C,9.5
2018-04-19 23:32,C,9.5
2019-04-19 0:32,C,9.5
2019-04-19 1:32,C,9.5
2019-04-19 2:32,C,9.5
2019-04-19 3:32,C,9.5
2019-04-19 4:32,C,9.5
2019-04-19 5:32,C,9.5
2019-04-19 6:32,C,9.5
2019-04-19 7:32,C,9.5
2019-04-19 8:32,C,9.5
2019-04-19 9:32,C,9.5
2019-04-19 10:32,C,10
2019-04-19 11:32,C,10.5
2019-04-19 12:32,C,11
2019-04-19 13:32,C,10.5
2019-04-19 14:32,C,10.5
2019-04-19 15:32,C,11
2019-04-19 16:32,C,10.5
2019-04-19 17:32,C,10.5
2019-04-19 18:32,C,10.5
2019-04-19 19:32,C,10.5
2019-04-19 20:32,C,10
2019-04-19 21:32,C,10
2019-04-19 22:32,C,10
2019-04-19 23:32,C,10
2020-04-19 0:32,C,10
2020-04-19 1:32,C,10
2020-04-19 2:32,C,10
2020-04-19 3:32,C,10
2020-04-19 4:32,C,10
2020-04-19 5:32,C,10
2020-04-19 6:32,C,10
2020-04-19 7:32,C,10
2020-04-19 8:32,C,10
2020-04-19 9:32,C,10
2020-04-19 10:32,C,10.5
2020-04-19 11:32,C,11
2020-04-19 12:32,C,14.5
2020-04-19 13:32,C,14.5
2020-04-19 14:32,C,12
2020-04-19 15:32,C,11.5
2020-04-19 16:32,C,11
2020-04-19 17:32,C,11
2020-04-19 18:32,C,10.5
2020-04-19 19:32,C,10
2020-04-19 20:32,C,9.5
2020-04-19 21:32,C,9.5
2020-04-19 22:32,C,9.5
2020-04-19 23:32,C,9.5
2021-04-19 0:32,C,9.5
2021-04-19 1:32,C,9.5
2021-04-19 2:32,C,10
2021-04-19 3:32,C,9.5
2021-04-19 4:32,C,9.5
2021-04-19 5:32,C,9.5
2021-04-19 6:32,C,9.5
2021-04-19 7:32,C,9.5
2021-04-19 8:32,C,9.5
2021-04-19 9:32,C,9.5
2021-04-19 10:32,C,10
2021-04-19 11:32,C,10.5
2021-04-19 12:32,C,16
2021-04-19 13:32,C,19
2021-04-19 14:32,C,15
2021-04-19 15:32,C,11.5
2021-04-19 16:32,C,10.5
2021-04-19 17:32,C,10
2021-04-19 18:32,C,10
2021-04-19 19:32,C,9.5
2021-04-19 20:32,C,9.5
2021-04-19 21:32,C,10
2021-04-19 22:32,C,9.5
2021-04-19 23:32,C,9.5
2022-04-19 0:32,C,10
2022-04-19 1:32,C,9.5
2022-04-19 2:32,C,9.5
2022-04-19 3:32,C,9.5
2022-04-19 4:32,C,9.5
2022-04-19 5:32,C,9.5
2022-04-19 6:32,C,9.5
2022-04-19 7:32,C,9.5
2022-04-19 8:32,C,9.5
2022-04-19 9:32,C,9.5
2022-04-19 10:32,C,9.5
2022-04-19 11:32,C,9.5
2022-04-19 12:32,C,9.5
2022-04-19 13:32,C,12.5
2022-04-19 14:32,C,12
2022-04-19 15:32,C,10.5
2022-04-19 16:32,C,10
2022-04-19 17:32,C,10
2022-04-19 18:32,C,9.5
2022-04-19 19:32,C,9.5
2022-04-19 20:32,C,9.5
2022-04-19 21:32,C,9.5
2022-04-19 22:32,C,9.5
2022-04-19 23:32,C,9.5
2023-04-19 0:32,C,9.5
2023-04-19 1:32,C,9.5
2023-04-19 2:32,C,9.5
2023-04-19 3:32,C,9.5
2023-04-19 4:32,C,9.5
2023-04-19 5:32,C,9.5
2023-04-19 6:32,C,9.5
2023-04-19 7:32,C,9.5
2023-04-19 8:32,C,9.5
2023-04-19 9:32,C,9.5
2023-04-19 10:32,C,10
2023-04-19 11:32,C,10.5
2023-04-19 12:32,C,11
2023-04-19 13:32,C,11.5
2023-04-19 14:32,C,13
2023-04-19 15:32,C,16
2023-04-19 16:32,C,12.5
2023-04-19 17:32,C,12
2023-04-19 18:32,C,11.5
2023-04-19 19:32,C,11
2023-04-19 20:32,C,10.5
2023-04-19 21:32,C,10.5
2023-04-19 22:32,C,10.5
2023-04-19 23:32,C,10.5
2024-04-19 0:32,C,10.5
2024-04-19 1:32,C,10
2024-04-19 2:32,C,10
2024-04-19 3:32,C,10
2024-04-19 4:32,C,10
2024-04-19 5:32,C,10
2024-04-19 6:32,C,10
2024-04-19 7:32,C,10
2024-04-19 8:32,C,10
2024-04-19 9:32,C,10
2024-04-19 10:32,C,10
2024-04-19 11:32,C,10.5
2024-04-19 12:32,C,10.5
2024-04-19 13:32,C,11.5
2024-04-19 14:32,C,15.5
2024-04-19 15:32,C,18.5
2024-04-19 16:32,C,20.5
2024-04-19 17:32,C,14.5
2024-04-19 18:32,C,12
2024-04-19 19:32,C,11.5
2024-04-19 20:32,C,11
2024-04-19 21:32,C,10.5
2024-04-19 22:32,C,10.5
2024-04-19 23:32,C,10.5
2025-04-19 0:32,C,10.5
2025-04-19 1:32,C,10
2025-04-19 2:32,C,10
2025-04-19 3:32,C,10
2025-04-19 4:32,C,10
2025-04-19 5:32,C,10
2025-04-19 6:32,C,10
2025-04-19 7:32,C,10
2025-04-19 8:32,C,10
2025-04-19 9:32,C,10
2025-04-19 10:32,C,10
2025-04-19 11:32,C,10
2025-04-19 12:32,C,10.5
2025-04-19 13:32,C,10.5
2025-04-19 14:32,C,11
2025-04-19 15:32,C,12
2025-04-19 16:32,C,14.5
2025-04-19 17:32,C,11.5
2025-04-19 18:32,C,11.5
2025-04-19 19:32,C,11
2025-04-19 20:32,C,10.5
2025-04-19 21:32,C,10.5
2025-04-19 22:32,C,10.5
2025-04-19 23:32,C,10
2026-04-19 0:32,C,10
2026-04-19 1:32,C,10
2026-04-19 2:32,C,10
2026-04-19 3:32,C,10
2026-04-19 4:32,C,10
2026-04-19 5:32,C,10
2026-04-19 6:32,C,10
2026-04-19 7:32,C,10
2026-04-19 8:32,C,10
2026-04-19 9:32,C,10
2026-04-19 10:32,C,10
2026-04-19 11:32,C,10.5
2026-04-19 12:32,C,10.5
2026-04-19 13:32,C,11
2026-04-19 14:32,C,11.5
2026-04-19 15:32,C,12.5
2026-04-19 16:32,C,13
2026-04-19 17:32,C,13.5
2026-04-19 18:32,C,12.5
2026-04-19 19:32,C,11.5
2026-04-19 20:32,C,10.5
2026-04-19 21:32,C,10
2026-04-19 22:32,C,10
2026-04-19 23:32,C,10
2027-04-19 0:32,C,10
2027-04-19 1:32,C,10
2027-04-19 2:32,C,9.5
2027-04-19 3:32,C,9.5
2027-04-19 4:32,C,9.5
2027-04-19 5:32,C,10
2027-04-19 6:32,C,10
2027-04-19 7:32,C,10
2027-04-19 8:32,C,10
2027-04-19 9:32,C,10
2027-04-19 10:32,C,10
2027-04-19 11:32,C,10
2027-04-19 12:32,C,10
2027-04-19 13:32,C,10.5
2027-04-19 14:32,C,10.5
2027-04-19 15:32,C,10.5
2027-04-19 16:32,C,11
2027-04-19 17:32,C,11
2027-04-19 18:32,C,10.5
2027-04-19 19:32,C,10
2027-04-19 20:32,C,10
2027-04-19 21:32,C,9.5
2027-04-19 22:32,C,9.5
2027-04-19 23:32,C,9.5
2028-04-19 0:32,C,9.5
2028-04-19 1:32,C,9.5
2028-04-19 2:32,C,9.5
2028-04-19 3:32,C,9.5
2028-04-19 4:32,C,9.5
2028-04-19 5:32,C,9.5
2028-04-19 6:32,C,9.5
2028-04-19 7:32,C,9.5
2028-04-19 8:32,C,9.5
2028-04-19 9:32,C,9.5
2028-04-19 10:32,C,9.5
2028-04-19 11:32,C,10
2028-04-19 12:32,C,10
2028-04-19 13:32,C,10.5
2028-04-19 14:32,C,11
2028-04-19 15:32,C,11
2028-04-19 16:32,C,11.5
2028-04-19 17:32,C,12
2028-04-19 18:32,C,12
2028-04-19 19:32,C,12
2028-04-19 20:32,C,11.5
2028-04-19 21:32,C,10.5
2028-04-19 22:32,C,10.5
2028-04-19 23:32,C,10
2029-04-19 0:32,C,10
2029-04-19 1:32,C,10.5
2029-04-19 2:32,C,10
2029-04-19 3:32,C,10
2029-04-19 4:32,C,10
2029-04-19 5:32,C,10
2029-04-19 6:32,C,10
2029-04-19 7:32,C,10
2029-04-19 8:32,C,10
2029-04-19 9:32,C,10
2029-04-19 10:32,C,10.5
2029-04-19 11:32,C,10.5
2029-04-19 12:32,C,10.5
2029-04-19 13:32,C,11
2029-04-19 14:32,C,11
2029-04-19 15:32,C,11.5
2029-04-19 16:32,C,11.5
2029-04-19 17:32,C,12
2029-04-19 18:32,C,11.5
2029-04-19 19:32,C,11.5
2029-04-19 20:32,C,11.5
2029-04-19 21:32,C,11
2029-04-19 22:32,C,11
2029-04-19 23:32,C,11
1930-04-19 0:32,C,11
1930-04-19 1:32,C,11
1930-04-19 2:32,C,10.5
1930-04-19 3:32,C,10.5
1930-04-19 4:32,C,10.5
1930-04-19 5:32,C,10.5
1930-04-19 6:32,C,10.5
1930-04-19 7:32,C,10.5
1930-04-19 8:32,C,10.5
1930-04-19 9:32,C,11
1930-04-19 10:32,C,11
1930-04-19 11:32,C,11.5
1930-04-19 12:32,C,11.5
1930-04-19 13:32,C,12
1930-04-19 14:32,C,12
1930-04-19 15:32,C,12
1930-04-19 16:32,C,12
1930-04-19 17:32,C,12.5
1930-04-19 18:32,C,12.5
1930-04-19 19:32,C,12.5
1930-04-19 20:32,C,12
1930-04-19 21:32,C,12
1930-04-19 22:32,C,12
1930-04-19 23:32,C,11.5
2001-05-19 0:32,C,11
2001-05-19 1:32,C,11
2001-05-19 2:32,C,11
2001-05-19 3:32,C,11
2001-05-19 4:32,C,11
2001-05-19 5:32,C,10.5
2001-05-19 6:32,C,10.5
2001-05-19 7:32,C,10.5
2001-05-19 8:32,C,11
2001-05-19 9:32,C,11
2001-05-19 10:32,C,11.5
2001-05-19 11:32,C,11.5
2001-05-19 12:32,C,12
2001-05-19 13:32,C,12.5
2001-05-19 14:32,C,13
2001-05-19 15:32,C,13
2001-05-19 16:32,C,13
2001-05-19 17:32,C,12
2001-05-19 18:32,C,12
2001-05-19 19:32,C,12
2001-05-19 20:32,C,12
2001-05-19 21:32,C,11.5
2001-05-19 22:32,C,11
2001-05-19 23:32,C,10.5
2002-05-19 0:32,C,10.5
2002-05-19 1:32,C,10.5
2002-05-19 2:32,C,10.5
2002-05-19 3:32,C,10.5
2002-05-19 4:32,C,10.5
2002-05-19 5:32,C,10.5
2002-05-19 6:32,C,10.5
2002-05-19 7:32,C,10.5
2002-05-19 8:32,C,11
2002-05-19 9:32,C,11
2002-05-19 10:32,C,11.5
2002-05-19 11:32,C,12
2002-05-19 12:32,C,12.5
2002-05-19 13:32,C,12.5
2002-05-19 14:32,C,12.5
2002-05-19 15:32,C,12
2002-05-19 16:32,C,12
2002-05-19 17:32,C,12
2002-05-19 18:32,C,12
2002-05-19 19:32,C,12
2002-05-19 20:32,C,12
2002-05-19 21:32,C,12
2002-05-19 22:32,C,11.5
2002-05-19 23:32,C,11
2003-05-19 0:32,C,11
2003-05-19 1:32,C,11
2003-05-19 2:32,C,11
2003-05-19 3:32,C,10.5
2003-05-19 4:32,C,10.5
2003-05-19 5:32,C,10.5
2003-05-19 6:32,C,11
2003-05-19 7:32,C,11
2003-05-19 8:32,C,11
2003-05-19 9:32,C,11.5
2003-05-19 10:32,C,12
2003-05-19 11:32,C,12.5
2003-05-19 12:32,C,12.5
2003-05-19 13:32,C,13
2003-05-19 14:32,C,12.5
2003-05-19 15:32,C,13
2003-05-19 16:32,C,13
2003-05-19 17:32,C,13
2003-05-19 18:32,C,13
2003-05-19 19:32,C,12.5
2003-05-19 20:32,C,12.5
2003-05-19 21:32,C,12.5
2003-05-19 22:32,C,12.5
2003-05-19 23:32,C,12.5
2004-05-19 0:32,C,12
2004-05-19 1:32,C,12
2004-05-19 2:32,C,11.5
2004-05-19 3:32,C,11
2004-05-19 4:32,C,11
2004-05-19 5:32,C,11.5
2004-05-19 6:32,C,11.5
2004-05-19 7:32,C,11.5
2004-05-19 8:32,C,12
2004-05-19 9:32,C,12
2004-05-19 10:32,C,12.5
2004-05-19 11:32,C,13
2004-05-19 12:32,C,13.5
2004-05-19 13:32,C,13.5
2004-05-19 14:32,C,13.5
2004-05-19 15:32,C,13
2004-05-19 16:32,C,13
2004-05-19 17:32,C,13
2004-05-19 18:32,C,13
2004-05-19 19:32,C,13
2004-05-19 20:32,C,13
2004-05-19 21:32,C,13
2004-05-19 22:32,C,13
2004-05-19 23:32,C,13
2005-05-19 0:32,C,13
2005-05-19 1:32,C,12.5
2005-05-19 2:32,C,12.5
2005-05-19 3:32,C,12.5
2005-05-19 4:32,C,12.5
2005-05-19 5:32,C,12.5
2005-05-19 6:32,C,12.5
2005-05-19 7:32,C,12.5
2005-05-19 8:32,C,12.5
2005-05-19 9:32,C,12.5
2005-05-19 10:32,C,13
2005-05-19 11:32,C,14
2005-05-19 12:32,C,17
2005-05-19 13:32,C,15
2005-05-19 14:32,C,14.5
2005-05-19 15:32,C,14
2005-05-19 16:32,C,13
2005-05-19 17:32,C,13
2005-05-19 18:32,C,13
2005-05-19 19:32,C,13
2005-05-19 20:32,C,13
2005-05-19 21:32,C,13
2005-05-19 22:32,C,13
2005-05-19 23:32,C,12.5
2006-05-19 0:32,C,12
2006-05-19 1:32,C,12
2006-05-19 2:32,C,12
2006-05-19 3:32,C,12
2006-05-19 4:32,C,12
2006-05-19 5:32,C,12
2006-05-19 6:32,C,11.5
2006-05-19 7:32,C,12
2006-05-19 8:32,C,12
2006-05-19 9:32,C,12
2006-05-19 10:32,C,12.5
2006-05-19 11:32,C,14
2006-05-19 12:32,C,18.5
2006-05-19 13:32,C,20
2006-05-19 14:32,C,16
2006-05-19 15:32,C,15
2006-05-19 16:32,C,13.5
2006-05-19 17:32,C,13
2006-05-19 18:32,C,12.5
2006-05-19 19:32,C,12
2006-05-19 20:32,C,12
2006-05-19 21:32,C,11.5
2006-05-19 22:32,C,11.5
2006-05-19 23:32,C,11.5
2007-05-19 0:32,C,11.5
2007-05-19 1:32,C,11.5
2007-05-19 2:32,C,11.5
2007-05-19 3:32,C,11
2007-05-19 4:32,C,11
2007-05-19 5:32,C,11
2007-05-19 6:32,C,11
2007-05-19 7:32,C,11
2007-05-19 8:32,C,11
2007-05-19 9:32,C,11.5
2007-05-19 10:32,C,11.5
2007-05-19 11:32,C,12.5
2007-05-19 12:32,C,16
2007-05-19 13:32,C,18.5
2007-05-19 14:32,C,20
2007-05-19 15:32,C,14
2007-05-19 16:32,C,13
2007-05-19 17:32,C,12.5
2007-05-19 18:32,C,12.5
2007-05-19 19:32,C,11.5
2007-05-19 20:32,C,11.5
2007-05-19 21:32,C,11.5
2007-05-19 22:32,C,11.5
2007-05-19 23:32,C,11.5
2008-05-19 0:32,C,11.5
2008-05-19 1:32,C,11.5
2008-05-19 2:32,C,11.5
2008-05-19 3:32,C,11.5
2008-05-19 4:32,C,11.5
2008-05-19 5:32,C,11.5
2008-05-19 6:32,C,11.5
2008-05-19 7:32,C,11.5
2008-05-19 8:32,C,11.5
2008-05-19 9:32,C,11.5
2008-05-19 10:32,C,12
2008-05-19 11:32,C,12.5
2008-05-19 12:32,C,15.5
2008-05-19 13:32,C,19.5
2008-05-19 14:32,C,21.5
2008-05-19 15:32,C,23
2008-05-19 16:32,C,15.5
2008-05-19 17:32,C,13.5
2008-05-19 18:32,C,13
2008-05-19 19:32,C,12.5
2008-05-19 20:32,C,12.5
2008-05-19 21:32,C,12
2008-05-19 22:32,C,11.5
2008-05-19 23:32,C,11.5
2009-05-19 0:32,C,11.5
2009-05-19 1:32,C,11.5
2009-05-19 2:32,C,11.5
2009-05-19 3:32,C,12
2009-05-19 4:32,C,12
2009-05-19 5:32,C,11.5
2009-05-19 6:32,C,11.5
2009-05-19 7:32,C,11.5
2009-05-19 8:32,C,11.5
2009-05-19 9:32,C,12
2009-05-19 10:32,C,12
2009-05-19 11:32,C,12.5
2009-05-19 12:32,C,13.5
2009-05-19 13:32,C,20
2009-05-19 14:32,C,25.5
2009-05-19 15:32,C,28.5
2009-05-19 16:32,C,29
2009-05-19 17:32,C,16
2009-05-19 18:32,C,14
2009-05-19 19:32,C,13
2009-05-19 20:32,C,12.5
2009-05-19 21:32,C,12
2009-05-19 22:32,C,12
2009-05-19 23:32,C,12
2010-05-19 0:32,C,12
2010-05-19 1:32,C,11.5
2010-05-19 2:32,C,12
2010-05-19 3:32,C,12
2010-05-19 4:32,C,12
2010-05-19 5:32,C,12
2010-05-19 6:32,C,11.5
2010-05-19 7:32,C,12
2010-05-19 8:32,C,12.5
2010-05-19 9:32,C,12.5
2010-05-19 10:32,C,12.5
2010-05-19 11:32,C,13
2010-05-19 12:32,C,14.5
2010-05-19 13:32,C,15
2010-05-19 14:32,C,22
2010-05-19 15:32,C,27
2010-05-19 16:32,C,29
2010-05-19 17:32,C,19
