1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9700000040919221
Is Mission Active?  true
Mission Start:  Tue Jun 04 14:28:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1387
Total Samples:  8783
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-06-14, 10:28:00 PM,C,14
2019-06-14, 11:28:00 PM,C,12.5
2019-06-15, 12:28:00 AM,C,14
2019-06-15, 1:28:00 AM,C,12.5
2019-06-15, 2:28:00 AM,C,13.5
2019-06-15, 3:28:00 AM,C,13.5
2019-06-15, 4:28:00 AM,C,13
2019-06-15, 5:28:00 AM,C,11.5
2019-06-15, 6:28:00 AM,C,11.5
2019-06-15, 7:28:00 AM,C,12.5
2019-06-15, 8:28:00 AM,C,13
2019-06-15, 9:28:00 AM,C,13.5
2019-06-15, 10:28:00 AM,C,13.5
2019-06-15, 11:28:00 AM,C,13
2019-06-15, 12:28:00 PM,C,13
2019-06-15, 1:28:00 PM,C,14
2019-06-15, 2:28:00 PM,C,14.5
2019-06-15, 3:28:00 PM,C,15
2019-06-15, 4:28:00 PM,C,15
2019-06-15, 5:28:00 PM,C,15
2019-06-15, 6:28:00 PM,C,14.5
2019-06-15, 7:28:00 PM,C,14
2019-06-15, 8:28:00 PM,C,14
2019-06-15, 9:28:00 PM,C,14
2019-06-15, 10:28:00 PM,C,13.5
2019-06-15, 11:28:00 PM,C,14
2019-06-16, 12:28:00 AM,C,12.5
2019-06-16, 1:28:00 AM,C,13
2019-06-16, 2:28:00 AM,C,12
2019-06-16, 3:28:00 AM,C,13.5
2019-06-16, 4:28:00 AM,C,14
2019-06-16, 5:28:00 AM,C,13.5
2019-06-16, 6:28:00 AM,C,13.5
2019-06-16, 7:28:00 AM,C,14
2019-06-16, 8:28:00 AM,C,14.5
2019-06-16, 9:28:00 AM,C,15
2019-06-16, 10:28:00 AM,C,13.5
2019-06-16, 11:28:00 AM,C,12
2019-06-16, 12:28:00 PM,C,13
2019-06-16, 1:28:00 PM,C,13
2019-06-16, 2:28:00 PM,C,13
2019-06-16, 3:28:00 PM,C,13
2019-06-16, 4:28:00 PM,C,13.5
2019-06-16, 5:28:00 PM,C,14
2019-06-16, 6:28:00 PM,C,14
2019-06-16, 7:28:00 PM,C,14
2019-06-16, 8:28:00 PM,C,14
2019-06-16, 9:28:00 PM,C,14
2019-06-16, 10:28:00 PM,C,14
2019-06-16, 11:28:00 PM,C,13.5
2019-06-17, 12:28:00 AM,C,12
2019-06-17, 1:28:00 AM,C,11.5
2019-06-17, 2:28:00 AM,C,13
2019-06-17, 3:28:00 AM,C,13
2019-06-17, 4:28:00 AM,C,13.5
2019-06-17, 5:28:00 AM,C,13.5
2019-06-17, 6:28:00 AM,C,13.5
2019-06-17, 7:28:00 AM,C,14
2019-06-17, 8:28:00 AM,C,15
2019-06-17, 9:28:00 AM,C,16
2019-06-17, 10:28:00 AM,C,16
2019-06-17, 11:28:00 AM,C,14
2019-06-17, 12:28:00 PM,C,13.5
2019-06-17, 1:28:00 PM,C,12.5
2019-06-17, 2:28:00 PM,C,12
2019-06-17, 3:28:00 PM,C,13
2019-06-17, 4:28:00 PM,C,13.5
2019-06-17, 5:28:00 PM,C,13.5
2019-06-17, 6:28:00 PM,C,14
2019-06-17, 7:28:00 PM,C,14
2019-06-17, 8:28:00 PM,C,14
2019-06-17, 9:28:00 PM,C,13.5
2019-06-17, 10:28:00 PM,C,13
2019-06-17, 11:28:00 PM,C,13.5
2019-06-18, 12:28:00 AM,C,12.5
2019-06-18, 1:28:00 AM,C,11
2019-06-18, 2:28:00 AM,C,11.5
2019-06-18, 3:28:00 AM,C,12
2019-06-18, 4:28:00 AM,C,12.5
2019-06-18, 5:28:00 AM,C,13
2019-06-18, 6:28:00 AM,C,12.5
2019-06-18, 7:28:00 AM,C,12
2019-06-18, 8:28:00 AM,C,13.5
2019-06-18, 9:28:00 AM,C,13
2019-06-18, 10:28:00 AM,C,14.5
2019-06-18, 11:28:00 AM,C,13.5
2019-06-18, 12:28:00 PM,C,12
2019-06-18, 1:28:00 PM,C,11.5
2019-06-18, 2:28:00 PM,C,11.5
2019-06-18, 3:28:00 PM,C,11.5
2019-06-18, 4:28:00 PM,C,11.5
2019-06-18, 5:28:00 PM,C,11.5
2019-06-18, 6:28:00 PM,C,11.5
2019-06-18, 7:28:00 PM,C,11.5
2019-06-18, 8:28:00 PM,C,12
2019-06-18, 9:28:00 PM,C,12
2019-06-18, 10:28:00 PM,C,11.5
2019-06-18, 11:28:00 PM,C,11
2019-06-19, 12:28:00 AM,C,11
2019-06-19, 1:28:00 AM,C,11.5
2019-06-19, 2:28:00 AM,C,11
2019-06-19, 3:28:00 AM,C,10.5
2019-06-19, 4:28:00 AM,C,10.5
2019-06-19, 5:28:00 AM,C,10.5
2019-06-19, 6:28:00 AM,C,11
2019-06-19, 7:28:00 AM,C,11.5
2019-06-19, 8:28:00 AM,C,12
2019-06-19, 9:28:00 AM,C,12
2019-06-19, 10:28:00 AM,C,13
2019-06-19, 11:28:00 AM,C,13
2019-06-19, 12:28:00 PM,C,11.5
2019-06-19, 1:28:00 PM,C,11
2019-06-19, 2:28:00 PM,C,11
2019-06-19, 3:28:00 PM,C,11
2019-06-19, 4:28:00 PM,C,11
2019-06-19, 5:28:00 PM,C,11
2019-06-19, 6:28:00 PM,C,11
2019-06-19, 7:28:00 PM,C,11
2019-06-19, 8:28:00 PM,C,11
2019-06-19, 9:28:00 PM,C,11
2019-06-19, 10:28:00 PM,C,11.5
2019-06-19, 11:28:00 PM,C,11
2019-06-20, 12:28:00 AM,C,11
2019-06-20, 1:28:00 AM,C,11.5
2019-06-20, 2:28:00 AM,C,11.5
2019-06-20, 3:28:00 AM,C,11.5
2019-06-20, 4:28:00 AM,C,11
2019-06-20, 5:28:00 AM,C,10.5
2019-06-20, 6:28:00 AM,C,11
2019-06-20, 7:28:00 AM,C,11.5
2019-06-20, 8:28:00 AM,C,12
2019-06-20, 9:28:00 AM,C,12
2019-06-20, 10:28:00 AM,C,12
2019-06-20, 11:28:00 AM,C,12.5
2019-06-20, 12:28:00 PM,C,12.5
2019-06-20, 1:28:00 PM,C,12
2019-06-20, 2:28:00 PM,C,12
2019-06-20, 3:28:00 PM,C,11.5
2019-06-20, 4:28:00 PM,C,11
2019-06-20, 5:28:00 PM,C,11
2019-06-20, 6:28:00 PM,C,11
2019-06-20, 7:28:00 PM,C,11
2019-06-20, 8:28:00 PM,C,11.5
2019-06-20, 9:28:00 PM,C,11
2019-06-20, 10:28:00 PM,C,11.5
2019-06-20, 11:28:00 PM,C,11.5
2019-06-21, 12:28:00 AM,C,11.5
2019-06-21, 1:28:00 AM,C,11.5
2019-06-21, 2:28:00 AM,C,11.5
2019-06-21, 3:28:00 AM,C,11.5
2019-06-21, 4:28:00 AM,C,11.5
2019-06-21, 5:28:00 AM,C,11.5
2019-06-21, 6:28:00 AM,C,11.5
2019-06-21, 7:28:00 AM,C,11.5
2019-06-21, 8:28:00 AM,C,12
2019-06-21, 9:28:00 AM,C,13
2019-06-21, 10:28:00 AM,C,14
2019-06-21, 11:28:00 AM,C,14.5
2019-06-21, 12:28:00 PM,C,14.5
2019-06-21, 1:28:00 PM,C,13.5
2019-06-21, 2:28:00 PM,C,13.5
2019-06-21, 3:28:00 PM,C,13
2019-06-21, 4:28:00 PM,C,13
2019-06-21, 5:28:00 PM,C,13
2019-06-21, 6:28:00 PM,C,13
2019-06-21, 7:28:00 PM,C,13
2019-06-21, 8:28:00 PM,C,13
2019-06-21, 9:28:00 PM,C,13
2019-06-21, 10:28:00 PM,C,13
2019-06-21, 11:28:00 PM,C,13
2019-06-22, 12:28:00 AM,C,13.5
2019-06-22, 1:28:00 AM,C,13.5
2019-06-22, 2:28:00 AM,C,13.5
2019-06-22, 3:28:00 AM,C,13
2019-06-22, 4:28:00 AM,C,13.5
2019-06-22, 5:28:00 AM,C,13
2019-06-22, 6:28:00 AM,C,13.5
2019-06-22, 7:28:00 AM,C,13.5
2019-06-22, 8:28:00 AM,C,13.5
2019-06-22, 9:28:00 AM,C,14.5
2019-06-22, 10:28:00 AM,C,16
2019-06-22, 11:28:00 AM,C,17.5
2019-06-22, 12:28:00 PM,C,17
2019-06-22, 1:28:00 PM,C,16
2019-06-22, 2:28:00 PM,C,14.5
2019-06-22, 3:28:00 PM,C,13.5
2019-06-22, 4:28:00 PM,C,13.5
2019-06-22, 5:28:00 PM,C,14
2019-06-22, 6:28:00 PM,C,14
2019-06-22, 7:28:00 PM,C,13.5
2019-06-22, 8:28:00 PM,C,14
2019-06-22, 9:28:00 PM,C,13.5
2019-06-22, 10:28:00 PM,C,13.5
2019-06-22, 11:28:00 PM,C,13.5
2019-06-23, 12:28:00 AM,C,13.5
2019-06-23, 1:28:00 AM,C,13.5
2019-06-23, 2:28:00 AM,C,13.5
2019-06-23, 3:28:00 AM,C,13.5
2019-06-23, 4:28:00 AM,C,13.5
2019-06-23, 5:28:00 AM,C,13
2019-06-23, 6:28:00 AM,C,13
2019-06-23, 7:28:00 AM,C,13.5
2019-06-23, 8:28:00 AM,C,13.5
2019-06-23, 9:28:00 AM,C,13.5
2019-06-23, 10:28:00 AM,C,14.5
2019-06-23, 11:28:00 AM,C,14.5
2019-06-23, 12:28:00 PM,C,15.5
2019-06-23, 1:28:00 PM,C,17
2019-06-23, 2:28:00 PM,C,14.5
2019-06-23, 3:28:00 PM,C,14
2019-06-23, 4:28:00 PM,C,13.5
2019-06-23, 5:28:00 PM,C,14
2019-06-23, 6:28:00 PM,C,13.5
2019-06-23, 7:28:00 PM,C,13
2019-06-23, 8:28:00 PM,C,13
2019-06-23, 9:28:00 PM,C,13.5
2019-06-23, 10:28:00 PM,C,13
2019-06-23, 11:28:00 PM,C,13.5
2019-06-24, 12:28:00 AM,C,13.5
2019-06-24, 1:28:00 AM,C,13
2019-06-24, 2:28:00 AM,C,13.5
2019-06-24, 3:28:00 AM,C,13.5
2019-06-24, 4:28:00 AM,C,13.5
2019-06-24, 5:28:00 AM,C,13
2019-06-24, 6:28:00 AM,C,12.5
2019-06-24, 7:28:00 AM,C,13
2019-06-24, 8:28:00 AM,C,13.5
2019-06-24, 9:28:00 AM,C,13.5
2019-06-24, 10:28:00 AM,C,13.5
2019-06-24, 11:28:00 AM,C,14.5
2019-06-24, 12:28:00 PM,C,17
2019-06-24, 1:28:00 PM,C,25.5
2019-06-24, 2:28:00 PM,C,15
2019-06-24, 3:28:00 PM,C,14.5
2019-06-24, 4:28:00 PM,C,14
2019-06-24, 5:28:00 PM,C,13.5
2019-06-24, 6:28:00 PM,C,13
2019-06-24, 7:28:00 PM,C,12.5
2019-06-24, 8:28:00 PM,C,12.5
2019-06-24, 9:28:00 PM,C,12.5
2019-06-24, 10:28:00 PM,C,12.5
2019-06-24, 11:28:00 PM,C,12.5
2019-06-25, 12:28:00 AM,C,13
2019-06-25, 1:28:00 AM,C,12.5
2019-06-25, 2:28:00 AM,C,12.5
2019-06-25, 3:28:00 AM,C,12.5
2019-06-25, 4:28:00 AM,C,12.5
2019-06-25, 5:28:00 AM,C,12.5
2019-06-25, 6:28:00 AM,C,12.5
2019-06-25, 7:28:00 AM,C,12
2019-06-25, 8:28:00 AM,C,12.5
2019-06-25, 9:28:00 AM,C,12.5
2019-06-25, 10:28:00 AM,C,12.5
2019-06-25, 11:28:00 AM,C,13
2019-06-25, 12:28:00 PM,C,13.5
2019-06-25, 1:28:00 PM,C,14.5
2019-06-25, 2:28:00 PM,C,14
2019-06-25, 3:28:00 PM,C,13.5
2019-06-25, 4:28:00 PM,C,14
2019-06-25, 5:28:00 PM,C,14
2019-06-25, 6:28:00 PM,C,13
2019-06-25, 7:28:00 PM,C,12.5
2019-06-25, 8:28:00 PM,C,12.5
2019-06-25, 9:28:00 PM,C,12.5
2019-06-25, 10:28:00 PM,C,13.5
2019-06-25, 11:28:00 PM,C,13.5
2019-06-26, 12:28:00 AM,C,13.5
2019-06-26, 1:28:00 AM,C,13.5
2019-06-26, 2:28:00 AM,C,14
2019-06-26, 3:28:00 AM,C,13.5
2019-06-26, 4:28:00 AM,C,13.5
2019-06-26, 5:28:00 AM,C,13.5
2019-06-26, 6:28:00 AM,C,13.5
2019-06-26, 7:28:00 AM,C,13.5
2019-06-26, 8:28:00 AM,C,13.5
2019-06-26, 9:28:00 AM,C,13.5
2019-06-26, 10:28:00 AM,C,14
2019-06-26, 11:28:00 AM,C,14
2019-06-26, 12:28:00 PM,C,14.5
2019-06-26, 1:28:00 PM,C,16.5
2019-06-26, 2:28:00 PM,C,17
2019-06-26, 3:28:00 PM,C,16
2019-06-26, 4:28:00 PM,C,16
2019-06-26, 5:28:00 PM,C,15
2019-06-26, 6:28:00 PM,C,14.5
2019-06-26, 7:28:00 PM,C,14.5
2019-06-26, 8:28:00 PM,C,14.5
2019-06-26, 9:28:00 PM,C,15
2019-06-26, 10:28:00 PM,C,15
2019-06-26, 11:28:00 PM,C,15
2019-06-27, 12:28:00 AM,C,15
2019-06-27, 1:28:00 AM,C,15
2019-06-27, 2:28:00 AM,C,15
2019-06-27, 3:28:00 AM,C,15
2019-06-27, 4:28:00 AM,C,15
2019-06-27, 5:28:00 AM,C,15.5
2019-06-27, 6:28:00 AM,C,15
2019-06-27, 7:28:00 AM,C,15.5
2019-06-27, 8:28:00 AM,C,15.5
2019-06-27, 9:28:00 AM,C,15
2019-06-27, 10:28:00 AM,C,15
2019-06-27, 11:28:00 AM,C,15
2019-06-27, 12:28:00 PM,C,15.5
2019-06-27, 1:28:00 PM,C,15.5
2019-06-27, 2:28:00 PM,C,16
2019-06-27, 3:28:00 PM,C,16.5
2019-06-27, 4:28:00 PM,C,15.5
2019-06-27, 5:28:00 PM,C,15
2019-06-27, 6:28:00 PM,C,15
2019-06-27, 7:28:00 PM,C,15.5
2019-06-27, 8:28:00 PM,C,15
2019-06-27, 9:28:00 PM,C,15
2019-06-27, 10:28:00 PM,C,15.5
2019-06-27, 11:28:00 PM,C,14.5
2019-06-28, 12:28:00 AM,C,15
2019-06-28, 1:28:00 AM,C,15
2019-06-28, 2:28:00 AM,C,15
2019-06-28, 3:28:00 AM,C,15
2019-06-28, 4:28:00 AM,C,14.5
2019-06-28, 5:28:00 AM,C,14.5
2019-06-28, 6:28:00 AM,C,15
2019-06-28, 7:28:00 AM,C,15
2019-06-28, 8:28:00 AM,C,15
2019-06-28, 9:28:00 AM,C,15.5
2019-06-28, 10:28:00 AM,C,15
2019-06-28, 11:28:00 AM,C,15
2019-06-28, 12:28:00 PM,C,15
2019-06-28, 1:28:00 PM,C,15.5
2019-06-28, 2:28:00 PM,C,15
2019-06-28, 3:28:00 PM,C,15.5
2019-06-28, 4:28:00 PM,C,15.5
2019-06-28, 5:28:00 PM,C,15.5
2019-06-28, 6:28:00 PM,C,15.5
2019-06-28, 7:28:00 PM,C,15.5
2019-06-28, 8:28:00 PM,C,15.5
2019-06-28, 9:28:00 PM,C,15
2019-06-28, 10:28:00 PM,C,14.5
2019-06-28, 11:28:00 PM,C,15
2019-06-29, 12:28:00 AM,C,15.5
2019-06-29, 1:28:00 AM,C,15
2019-06-29, 2:28:00 AM,C,15.5
2019-06-29, 3:28:00 AM,C,15.5
2019-06-29, 4:28:00 AM,C,14.5
2019-06-29, 5:28:00 AM,C,14
2019-06-29, 6:28:00 AM,C,14
2019-06-29, 7:28:00 AM,C,15
2019-06-29, 8:28:00 AM,C,15.5
2019-06-29, 9:28:00 AM,C,15.5
2019-06-29, 10:28:00 AM,C,15
2019-06-29, 11:28:00 AM,C,15.5
2019-06-29, 12:28:00 PM,C,15
2019-06-29, 1:28:00 PM,C,15
2019-06-29, 2:28:00 PM,C,15
2019-06-29, 3:28:00 PM,C,15.5
2019-06-29, 4:28:00 PM,C,16
2019-06-29, 5:28:00 PM,C,16.5
2019-06-29, 6:28:00 PM,C,16
2019-06-29, 7:28:00 PM,C,15.5
2019-06-29, 8:28:00 PM,C,15
2019-06-29, 9:28:00 PM,C,14
2019-06-29, 10:28:00 PM,C,15
2019-06-29, 11:28:00 PM,C,15
2019-06-30, 12:28:00 AM,C,15
2019-06-30, 1:28:00 AM,C,14.5
